DRAW,DATE,GAME,AB1,AB2,AB3,AB4,AB5,AB6,BB,WIN1,DIV1,WIN2,DIV2,WIN3,DIV3,WIN4,DIV4,WIN5,DIV5,WIN6,DIV6,WIN7,DIV7,WIN8,DIV8,WIN9,DIV9
1519,2015-07-18,LOTTO,5,18,31,22,32,7,15,1,7286638.00,6,48995.10,97,6818.90,245,1499.90,5081,242.30,7809,103.50,88817,29.80,0,0
1518,2015-07-15,LOTTO,13,36,8,43,12,38,40,0,0,3,75787.50,79,6475.50,232,1225.00,3583,265.60,4867,128.50,66647,30.70,0,0
1517,2015-07-11,LOTTO,14,30,3,2,25,31,5,0,0,0,0,75,12814.40,212,1743.60,17772,69.70,6494,125.20,70427,37.80,0,0
1516,2015-07-08,LOTTO,30,23,39,48,5,26,47,0,0,0,0,56,13571.70,104,2810.70,3064,319.70,3257,197.50,57170,36.80,0,0
1515,2015-07-04,LOTTO,5,6,2,7,8,37,48,0,0,3,102369.40,245,2820.40,224,1713.80,7708,166.80,5558,151.90,101333,27.30,0,0
1514,2015-07-01,LOTTO,22,39,16,4,1,10,13,0,0,0,0,77,10090.20,226,1322.20,3872,258.60,5186,126.80,66582,32.30,0,0
1513,2015-06-27,LOTTO,32,18,42,37,6,28,39,1,4187432.40,1,296517.10,108,6177.50,207,1790.60,4585,270.80,5223,156.10,76674,34.80,0,0
1512,2015-06-24,LOTTO,3,39,5,23,43,36,45,0,0,1,191629.50,49,8799.30,95,2521.50,2655,302.20,3021,174.50,50105,34.40,0,0
1511,2015-06-20,LOTTO,28,4,48,45,44,39,12,0,0,0,0,48,17283.20,163,1957.50,2862,373.50,4796,146.30,56414,40.70,0,0
1510,2015-06-17,LOTTO,34,28,22,13,14,32,15,0,0,1,174385.80,62,6328.60,136,1602.80,2652,275.30,3746,128.10,46474,33.80,0,0
1509,2015-06-13,LOTTO,10,24,43,35,23,36,37,1,107574.80,0,0,61,12933.70,153,1983.30,3189,318.80,3873,172.30,59544,36.70,0,0
1508,2015-06-10,LOTTO,3,48,23,37,40,5,2,1,807370.60,0,0,33,17427.70,117,1890.50,2370,312.70,3071,158.40,44922,35.50,0,0
1507,2015-06-06,LOTTO,21,4,33,22,38,24,19,1,25000000.00,1,284379.40,98,6529.10,266,1336.40,4288,277.70,7422,105.40,78884,32.40,0,0
1506,2015-06-03,LOTTO,20,21,16,39,23,18,31,0,0,1,97513.60,44,4986.50,67,1819.30,1632,250.20,1851,144.90,26869,32.70,0,0
